tconst,startYear,runtimeMinutes,primaryTitle
tt34239183,1979,49,Someone Please Love Me
tt61074706,1979,49,Someone Please Love Me
tt13088449,1979,49,Someone Please Love Me
tt47256211,1979,49,Sue Ellens Sister
tt18049142,1979,49,Sue Ellens Sister
tt59200967,1979,49,Tarr Tells His Story
tt60014655,1979,49,Tarr Tells His Story
tt17978376,1979,49,The Angry Heart
tt42221444,1979,49,The Angry Heart
tt26326156,1979,49,The Angry Heart
tt18274332,1979,49,The Angry Heart
tt36328429,1979,49,The Attack
tt60659868,1979,49,The Attack
tt46036559,1979,49,The Attack
tt31468369,1979,49,The Boy Who Knew Her Secret Part 1
tt59040228,1979,49,The Boy Who Knew Her Secret Part 1
tt76286260,1979,49,The Boy Who Knew Her Secret Part 1
tt83363615,1979,49,The Boy Who Knew Her Secret Part 1
tt27362923,1979,49,The Craftsman
tt11917323,1979,49,The Craftsman
tt18521612,1979,49,The Craftsman
tt49905413,1979,49,The Craftsman
tt67550555,1979,49,The Diploma
tt57715446,1979,49,The Diploma
tt32283126,1979,49,The Diploma
tt73180186,1979,49,The Diplomats Daughter
tt92164931,1979,49,The Diplomats Daughter
tt59360990,1979,49,The Diplomats Daughter
tt56461814,1979,49,The Dove Hunt
tt44977272,1979,49,The Family Tree
tt92252214,1979,49,The Family Tree
tt29305572,1979,49,The Family Tree
tt29047602,1979,49,The Fastidious Wife
tt55805903,1979,49,The Fastidious Wife
tt55465812,1979,49,The Ghost of General Lee
tt78533474,1979,49,The Ghost of General Lee
tt37813052,1979,49,The Heiress
tt16782942,1979,49,The Journal
tt46633229,1979,49,The Journal
tt17680387,1979,49,The Journal
tt58406159,1979,49,The Kinfolk
tt10279735,1979,49,The Kinfolk
tt55027265,1979,49,The Kinfolk
tt63406785,1979,49,The King Is Dead
tt93976772,1979,49,The King Is Dead
tt18138443,1979,49,The King Is Dead
tt53820866,1979,49,The King Is Dead
tt31819847,1979,49,The Kristin Affair
tt48952379,1979,49,The Lake Kezia Monster
tt54873849,1979,49,The Lake Kezia Monster
tt74078699,1979,49,The Lake Kezia Monster
tt11560264,1979,49,The Lake Kezia Monster
tt88968908,1979,49,The Lake Kezia Monster
tt72825102,1979,49,The Legacy
tt24691539,1979,49,The Legacy
tt28923800,1979,49,The Lost Child
tt95200117,1979,49,The Lost Sheep
tt10904370,1979,49,The Lost Sheep
tt60968234,1979,49,The Lost Sheep
tt92214163,1979,49,The Obono Affair
tt90930593,1979,49,The Obono Affair
tt71691413,1979,49,The Obono Affair
tt10740737,1979,49,The Obono Affair
tt39883636,1979,49,The Outsider
tt33903889,1979,49,The Outsider
tt54735477,1979,49,The Outsider
tt83971012,1979,49,The PinUp
tt89913039,1979,49,The PinUp
tt72191158,1979,49,The Preacher Takes a Wife
tt94911446,1979,49,The Preacher Takes a Wife
tt15289993,1979,49,The Preacher Takes a Wife
tt15943542,1979,49,The Queen and the Improbable Knight
tt89636642,1979,49,The Queen and the Improbable Knight
tt26639583,1979,49,The Queen and the Improbable Knight
tt65154450,1979,49,The Red File Part 1
tt40346808,1979,49,The Red File Part 1
tt69093289,1979,49,The Red File Part 2
tt60752831,1979,49,The Red File Part 2
tt65213726,1979,49,The Return of Mr Edwards
tt98351406,1979,49,The Return of Mr Edwards
tt12197130,1979,49,The Return of Mr Edwards
tt40343772,1979,49,The Return of Mr Edwards
tt20854475,1979,49,The Return of Mr Edwards
tt79010974,1979,49,The Silent Killer
tt66946216,1979,49,The Silent Killer
tt38527704,1979,49,The Sound of Children
tt71066810,1979,49,The Sound of Children
tt25904810,1979,49,The Spirit
tt76953715,1979,49,The Spirit
tt75117238,1979,49,The Spirit
tt16584832,1979,49,The Starlet
tt56967877,1979,49,The Starlet
tt35619415,1979,49,The Starlet
tt62802431,1979,49,The Tailspin
tt87244819,1979,49,The Tailspin
tt46935093,1979,49,The Tailspin
tt55683949,1979,49,The Third Miracle
tt12596329,1979,49,The Third Miracle
tt82436886,1979,49,The Third Miracle
tt74045380,1979,49,The Third Miracle
tt25987034,1979,49,The Torch
tt65476311,1979,49,The Torch
tt22113535,1979,49,The Violated
tt66224214,1979,49,The Violated
tt52311740,1979,49,The Violated
tt41258472,1979,49,The Visitor
tt15022235,1979,49,The Waiting
tt57012450,1979,49,The Waiting
tt31485685,1979,49,The Waiting
tt89327176,1979,49,The Way to Live
tt33870445,1979,49,Touch of Death
tt99696514,1979,49,Touch of Death
tt47397242,1979,49,Vicious Circle
tt93267603,1979,49,Vicious Circle
tt80125599,1979,49,Vicious Circle
tt82229682,1979,49,Voice from the Past
tt51813915,1979,49,Voice from the Past
tt67996840,1979,49,Voice from the Past
tt75061913,1979,49,Whatever Happened to Baby John Part 1
tt28424928,1979,49,Whatever Happened to Baby John Part 1
tt84342738,1979,49,Whatever Happened to Baby John Part 2
tt31586757,1979,49,Whatever Happened to Baby John Part 2
tt50353016,1979,49,Wheeling
tt26667368,1979,49,Wheeling
tt26166512,1979,49,Witness for the Persecution
tt17548518,1979,49,Witness for the Persecution
tt41801313,1979,49,Witness for the Persecution
tt68875994,1979,50,A Lion in the Streets
tt98567161,1979,50,A Shallow Grave
tt32777108,1979,50,A Shallow Grave
tt63763048,1979,50,A Shallow Grave
tt38105313,1979,50,A Shallow Grave
tt72964040,1979,50,A Very Formal Heist
tt90038656,1979,50,A Very Formal Heist
tt69694357,1979,50,A Very Formal Heist
tt22841313,1979,50,A Very Personal Matter
tt57462975,1979,50,A Very Personal Matter
tt49111764,1979,50,A Very Personal Matter
tt30154644,1979,50,Angel Hunt
tt61282518,1979,50,Angel Hunt
tt44150363,1979,50,Angels Go Truckin
tt11491824,1979,50,Angels Go Truckin
tt46261449,1979,50,Angels Go Truckin
tt78859143,1979,50,Angels at the Altar
tt65740030,1979,50,Angels at the Altar
tt78969046,1979,50,Angels at the Altar
tt35847475,1979,50,Angels in Waiting
tt51057431,1979,50,Angels in Waiting
tt38945348,1979,50,Angels in Waiting
tt59465445,1979,50,Angels on Campus
tt19591532,1979,50,Angels on Campus
tt66679259,1979,50,Angels on Campus
tt11028516,1979,50,Angels on Skates
tt64115980,1979,50,Angels on Skates
tt38800378,1979,50,Angels on Vacation
tt12337312,1979,50,Angels on Vacation
tt18536993,1979,50,Angels on Vacation
tt80517153,1979,50,Arrest Jesse Duke
tt59913533,1979,50,Avenging Angel
tt44402737,1979,50,Avenging Angel
tt38147325,1979,50,Avenging Angel
tt61868099,1979,50,Backtrack
tt25376925,1979,50,Backtrack
tt53668392,1979,50,Backtrack
tt88071259,1979,50,Bury My Half at Waltham Green
tt83329628,1979,50,Bury My Half at Waltham Green
tt19638361,1979,50,Cruising Angels
tt14541070,1979,50,Cruising Angels
tt72177919,1979,50,Cruising Angels
tt42579884,1979,50,Daisys Song
tt91353445,1979,50,Days of Shine and Roses
tt72912154,1979,50,Days of Shine and Roses
tt71904753,1979,50,Deputy Dukes
tt37653996,1979,50,Deputy Dukes
tt31950319,1979,50,Disco Angels
tt93678899,1979,50,Disco Angels
tt99794799,1979,50,Disco Angels
tt52944782,1979,50,Disco Angels
tt97228287,1979,50,Dukes Meet Cale Yarborough
tt28962828,1979,50,Dukes Meet Cale Yarborough
tt65191545,1979,50,Dukes Meet Cale Yarborough
tt54433709,1979,50,FrameUp
tt86570444,1979,50,FrameUp
tt70388882,1979,50,FrameUp
tt86787325,1979,50,Gold Fever
tt23396708,1979,50,Good Help Is Hard to Find
tt49424962,1979,50,Good Help Is Hard to Find
tt30782386,1979,50,High Octane
tt44907168,1979,50,High Octane
tt52225212,1979,50,Horizon
tt41148167,1979,50,Horizon
tt92099645,1979,50,Horizon
tt20266789,1979,50,How It All Fits Together
tt53776512,1979,50,How It All Fits Together
tt51634075,1979,50,Labyrinth
tt92099363,1979,50,Limo One Is Missing
tt74100145,1979,50,Limo One Is Missing
tt75628828,1979,50,Lukes Love Story
tt28945034,1979,50,Made in Heaven
tt34473722,1979,50,Made in Heaven
tt86251708,1979,50,Marathon Angels
tt12915035,1979,50,Marathon Angels
tt36241791,1979,50,Marathon Angels
tt73821578,1979,50,Mary Kayes Baby
tt59700255,1979,50,Money to Burn
tt23511798,1979,50,Money to Burn
tt73111238,1979,50,Money to Burn
tt62294843,1979,50,Number One with a Bullet Part 2
tt85045497,1979,50,Number One with a Bullet Part 2
tt37831679,1979,50,Number One with a Bullet Part 2
tt59293046,1979,50,Peoples Choice
tt65835668,1979,50,Peoples Choice
tt96875504,1979,50,Putting on the Ritz
tt94322977,1979,50,Putting on the Ritz
tt43946822,1979,50,Redemption
tt35169304,1979,50,Redemption
tt96500860,1979,50,Repo Men
tt20926007,1979,50,Repo Men
tt40481541,1979,50,Road Pirates
tt67316208,1979,50,Road Pirates
tt53004893,1979,50,Road Pirates
tt58143606,1979,50,Rosemary for Remembrance
tt76868473,1979,50,Rosemary for Remembrance
tt82976444,1979,50,Sign of the Ram
tt39716666,1979,50,Sign of the Ram
tt50418154,1979,50,Stringer
tt73015321,1979,50,Stringer
tt40287950,1979,50,Stringer
tt29710802,1979,50,Swamp Molly
tt31729295,1979,50,Teen Angels
tt81586067,1979,50,Teen Angels
tt32142640,1979,50,Teen Angels
tt69289770,1979,50,Teen Angels
tt33448829,1979,50,The Bark and the Bite
tt13281621,1979,50,The Bark and the Bite
tt24773744,1979,50,The Bark and the Bite
tt20010736,1979,50,The Bengal Tiger
tt28206984,1979,50,The Bengal Tiger
tt46177543,1979,50,The Bengal Tiger
tt12815201,1979,50,The Big Heist
tt50134779,1979,50,The Big Heist
tt80824747,1979,50,The Biters Bit
tt70459029,1979,50,The Biters Bit
tt31768887,1979,50,The Bounty Hunter
tt17874973,1979,50,The Bounty Hunter
tt47514414,1979,50,The Bounty Hunter
tt95926743,1979,50,The Execution File
tt38562498,1979,50,The Execution File
tt90229674,1979,50,The Execution File
tt82317877,1979,50,The Execution File
tt35086451,1979,50,The Green Girl
tt40515509,1979,50,The Green Girl
tt16026145,1979,50,The Green Girl
tt20142492,1979,50,The Kahuna
tt36355268,1979,50,The Kahuna
tt97737874,1979,50,The Kahuna
tt75044783,1979,50,The Meeting
tt91035475,1979,50,The Meeting
tt75645033,1979,50,The Meeting
tt49994507,1979,50,The Meighan Conspiracy
tt48855293,1979,50,The Meighan Conspiracy
tt89472415,1979,50,The Meighan Conspiracy
tt12524357,1979,50,The Meighan Conspiracy
tt40038833,1979,50,The Rustlers
tt47611576,1979,50,The Silver Ghost
tt52152064,1979,50,The Silver Ghost
tt31527079,1979,50,The Silver Wings
tt44328911,1979,50,The Silver Wings
tt64800221,1979,50,The Skyline Killer
tt63802372,1979,50,The Skyline Killer
tt14084301,1979,50,The Skyline Killer
tt54562798,1979,50,The Spirit Is Willie
tt98644200,1979,50,The Spirit Is Willie
tt20630095,1979,50,The Spirit Is Willie
tt82563720,1979,50,The Story of Esther
tt84084970,1979,50,The Vanishing Lady
tt12842640,1979,50,The Venus Microbe
tt51897036,1979,50,The Venus Microbe
tt14791709,1979,50,The Venus Microbe
tt32993581,1979,50,The Wager
tt25620016,1979,50,The Wager
tt40637871,1979,50,The Wager
tt83234422,1979,50,The Will Kenny Everett Make It to 1980 Show
tt50832559,1979,50,The Will Kenny Everett Make It to 1980 Show
tt86364286,1979,50,There Is a Happy Land
tt83532133,1979,50,There Is a Happy Land
tt74213922,1979,50,Though the Heavens Fall
tt38709941,1979,50,Though the Heavens Fall
tt96596587,1979,50,Though the Heavens Fall
tt89351474,1979,50,Use a Gun Go to Hell
tt45441533,1979,50,Use a Gun Go to Hell
tt88931277,1979,50,Use a Gun Go to Hell
tt40456363,1979,50,Voice of Terror
tt26588903,1979,50,Voice of Terror
tt44303312,1979,50,Voice of Terror
tt97870160,1979,50,Where Have You Been Billy Boy
tt29743835,1979,50,Where Have You Been Billy Boy
tt75836120,1979,50,Where Have You Been Billy Boy
tt14658282,1979,50,Who Says Cops Dont Cry
tt25306596,1979,51,Countdown
tt28533070,1979,51,Countdown
tt48291101,1979,51,Episode 11
tt97076456,1979,51,Episode 11
tt56064407,1979,51,Episode 11
tt70129684,1979,51,Episode 13
tt51008964,1979,51,Episode 13
tt90249705,1979,51,Episode 13
tt26222226,1979,51,Hostage
tt40650046,1979,51,Hostage
tt83609845,1979,51,Hostage
tt97960701,1979,51,Killer
tt52329979,1979,51,Killer
tt70669153,1979,51,Killer
tt58952318,1979,51,Love Into Three Wont Go
tt24811237,1979,51,Rumpole and the Age for Retirement
tt83780942,1979,51,Rumpole and the Age for Retirement
tt98115305,1979,51,Rumpole and the Fascist Beast
tt16273262,1979,51,Rumpole and the Fascist Beast
tt27318952,1979,51,Shadow
tt35184977,1979,51,Shadow
tt65339373,1979,51,Shadow
tt76738195,1979,51,The Keeper
tt43662496,1979,51,The Keeper
tt27826502,1979,51,The Keeper
tt56835958,1979,51,The Poor Young Widow of Peckham
tt44709594,1979,51,The Poor Young Widow of Peckham
tt47584234,1979,51,Trial
tt93707840,1979,51,Trial
tt78187199,1979,51,Trial
tt93187785,1979,52,Birds of a Feather
tt38921838,1979,52,Episode 11
tt21264445,1979,52,Episode 14
tt71376905,1979,52,Episode 14
tt42521805,1979,52,Episode 14
tt64124490,1979,52,Gambit
tt90134284,1979,52,Gambit
tt24807722,1979,52,Gambit
tt83715962,1979,52,Horsenap
tt73338354,1979,52,Horses for Courses
tt44421073,1979,52,Plenty to Grouse About
tt39678689,1979,52,Plenty to Grouse About
tt79657302,1979,52,Premiers mystères
tt80203654,1979,52,Premiers mystères
tt89623289,1979,52,Rumpole and the Course of True Love
tt99997633,1979,52,Rumpole and the Course of True Love
tt66263736,1979,52,Rumpole and the Show Folk
tt17932256,1979,52,Rumpole and the Show Folk
tt99737927,1979,52,Weapon
tt39597094,1979,52,Weapon
tt59329590,1979,52,Weapon
tt44062332,1979,53,Episode 12
tt13246535,1979,53,Episode 12
tt31189696,1979,53,Episode 12
tt28006422,1979,53,Gambling Lady
tt98282305,1979,53,Odds Against
tt88325817,1979,53,Rumpole and the Case of Identity
tt23888249,1979,53,Rumpole and the Case of Identity
tt78301936,1979,53,Rumpole and the Man of God
tt26810534,1979,53,Rumpole and the Man of God
tt24105898,1979,53,Trackdown
tt57196502,1979,56,Der Abgrund
tt16308763,1979,56,Der Abgrund
tt16032822,1979,58,Das dritte Opfer
tt13250610,1979,58,Das dritte Opfer
tt45775871,1979,58,Der LFaktor
tt89920527,1979,58,Der LFaktor
tt57174748,1979,58,Die Lüge
tt52673157,1979,58,Die Lüge
tt35555218,1979,58,Ein unheimliches Haus
tt93797682,1979,58,Ein unheimliches Haus
tt89418629,1979,58,Eine große Familie
tt30906959,1979,58,Eine große Familie
tt95428329,1979,58,O Youth and Beauty
tt42017647,1979,58,O Youth and Beauty
tt54403587,1979,58,Pensionstod
tt53696423,1979,58,Pensionstod
tt15056112,1979,58,Teufelsbrut
tt46407393,1979,58,The 548
tt89318248,1979,58,The 548
tt95309885,1979,58,The 548
tt17481624,1979,59,Alte Kameraden
tt64423076,1979,59,Alte Kameraden
tt25141196,1979,59,Anschlag auf Bruno
tt77163789,1979,59,Anschlag auf Bruno
tt75919474,1979,59,Der Auftraggeber
tt47454409,1979,59,Der Auftraggeber
tt93556627,1979,59,Die Puppe
tt77554866,1979,59,Die Puppe
tt44459203,1979,59,Die Versuchung
tt67962885,1979,59,Die Versuchung
tt77315346,1979,59,Ein Parasit
tt58397837,1979,59,Ein Parasit
tt43350546,1979,59,Ein Todesengel
tt48131709,1979,59,Ein Todesengel
tt18110532,1979,59,Illusionen über einen Mord
tt61262226,1979,59,Illusionen über einen Mord
tt11524430,1979,59,Karo As
tt42551636,1979,59,Karo As
tt40144187,1979,59,Le trésor du cardinal
tt28295226,1979,59,Le trésor du cardinal
tt61022358,1979,59,Le trésor du cardinal
tt21874377,1979,59,Le trésor du cardinal
tt64312842,1979,59,Lena
tt54388136,1979,59,Lena
tt94374089,1979,59,Lippmann wird vermißt
tt20552836,1979,59,Mordanschlag
tt69883210,1979,59,Nach Kanada
tt46800450,1979,59,Nach Kanada
tt25909368,1979,59,Neue Sachlichkeit
tt67873210,1979,59,Neue Sachlichkeit
tt98819209,1979,59,Schubachs Rückkehr
tt56919828,1979,59,Schubachs Rückkehr
tt90330007,1979,59,Tandem
tt93421401,1979,59,Tandem
tt10230531,1979,60,A Case of Detente
tt87140335,1979,60,A Case of Detente
tt19174093,1979,60,A Case of Detente
tt50795335,1979,60,A Case of Detente
tt68088830,1979,60,A Coffin with a View
tt75030106,1979,60,A Coffin with a View
tt73720775,1979,60,A Coffin with a View
tt17456617,1979,60,A Desperate Pursuit
tt50212991,1979,60,A Desperate Pursuit
tt90660255,1979,60,A Different Drummer
tt85679481,1979,60,A Different Drummer
tt79944188,1979,60,A Different Drummer
tt21088741,1979,60,A Different Drummer
tt83287653,1979,60,A Funny ValentineThe WallflowerHome is Not a Home
tt25272174,1979,60,A Funny ValentineThe WallflowerHome is Not a Home
tt95055455,1979,60,A Funny ValentineThe WallflowerHome is Not a Home
tt56125331,1979,60,A Material Difference
tt31943873,1979,60,A Material Difference
tt17628518,1979,60,A Matter of Anger
tt54376360,1979,60,A Matter of Anger
tt24403841,1979,60,A Matter of Anger
tt40640972,1979,60,A New Kind of High
tt68604701,1979,60,A New Kind of High
tt51974717,1979,60,A Short Happy Life
tt73621768,1979,60,A Short Happy Life
tt72916566,1979,60,A Short Happy Life
tt90340510,1979,60,A Small Circle of Friends
tt74955524,1979,60,A Special Gift
tt60796639,1979,60,A Tethered Goat
tt13689133,1979,60,A Tethered Goat
tt21096855,1979,60,Aces High and Sometimes Very Low
tt95398953,1979,60,Aces High and Sometimes Very Low
tt32276681,1979,60,Aces High and Sometimes Very Low
tt26768330,1979,60,Aftermath
tt49579187,1979,60,Ages of ManBo n SamFamilies
tt40711598,1979,60,Ages of ManBo n SamFamilies
tt60199176,1979,60,Ages of ManBo n SamFamilies
tt17762408,1979,60,Alas Poor DwyerAfter the WarItsy BitsyTicket to RideDisco Baby Part 1
tt52879118,1979,60,Alas Poor DwyerAfter the WarItsy BitsyTicket to RideDisco Baby Part 1
tt12206963,1979,60,Alas Poor DwyerAfter the WarItsy BitsyTicket to RideDisco Baby Part 2
tt80796428,1979,60,Alas Poor DwyerAfter the WarItsy BitsyTicket to RideDisco Baby Part 2
tt62525654,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 1
tt56193867,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 1
tt22730610,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 1
tt88806367,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 1
tt94960764,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 2
tt58954718,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 2
tt72726927,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 2
tt99151398,1979,60,Alaska Wedding Cruise Buddy and Portias StoryJulies StoryCarol and Dougs StoryPeter and Alicias Story Part 2
tt46699125,1979,60,Amusement ParkRock Stars
tt95628740,1979,60,Amusement ParkRock Stars
tt17488521,1979,60,Amusement ParkRock Stars
tt67400553,1979,60,An Apple for the Teacher
tt61632567,1979,60,An Endangered Species
tt26324758,1979,60,Annabelle
tt52100566,1979,60,Annabelle
tt35719609,1979,60,Annabelle
tt69444317,1979,60,Annabelle
tt42119657,1979,60,Aprils ReturnSuper MomIll See You Again
tt84017304,1979,60,Aprils ReturnSuper MomIll See You Again
tt79837720,1979,60,Arnolds Girlfriend Part 1
tt39142770,1979,60,Arnolds Girlfriend Part 1
tt74342671,1979,60,Arnolds Girlfriend Part 1
tt10530149,1979,60,Arnolds Girlfriend Part 1
tt46786591,1979,60,Arnolds Girlfriend Part 2
tt26233205,1979,60,Arnolds Girlfriend Part 2
tt40616235,1979,60,Arnolds Girlfriend Part 2
tt55521698,1979,60,Arnolds Girlfriend Part 2
tt30608353,1979,60,BJs Sweethearts
tt41702115,1979,60,BJs Sweethearts
tt59593782,1979,60,BabyMarathon Battle of the Sexes
tt73886379,1979,60,BabyMarathon Battle of the Sexes
tt61385473,1979,60,Ballad for a Blue Lady
tt39075505,1979,60,Ballad for a Blue Lady
tt39908623,1979,60,Ballad for a Blue Lady
tt86371085,1979,60,Barn Burner
tt79381264,1979,60,Barn Burner
tt52385080,1979,60,Barn Burner
tt30615078,1979,60,Barn Burner
tt27361987,1979,60,Barn Burner
tt67066940,1979,60,Best of FriendsAftermathDream Boat
tt11057082,1979,60,Best of FriendsAftermathDream Boat
tt57017440,1979,60,Best of FriendsAftermathDream Boat
tt98151608,1979,60,Besuch aus New York
tt39351472,1979,60,Besuch aus New York
tt39485992,1979,60,BioRhythms
tt46206924,1979,60,BioRhythms
tt95271832,1979,60,BioRhythms
tt52538226,1979,60,Birthday PartyGhostbreaker
tt11904676,1979,60,Birthday PartyGhostbreaker
tt82505297,1979,60,Birthday PartyGhostbreaker
tt80992176,1979,60,Blind Mans Bluff
tt79789353,1979,60,Blind Mans Bluff
tt93187573,1979,60,Blind Mans Bluff
tt49616368,1979,60,Blind Mans Bluff
tt19018565,1979,60,BowlingCommand Performance
tt95491421,1979,60,BowlingCommand Performance
tt74804037,1979,60,Buttercup Birdie and Buried Bucks
tt34634623,1979,60,Buttercup Birdie and Buried Bucks
tt77323608,1979,60,Buttercup Birdie and Buried Bucks
tt92022760,1979,60,By the Death of a Child
tt99259829,1979,60,By the Death of a Child
tt33380965,1979,60,CHP BMX
tt86190760,1979,60,CHP BMX
tt75159701,1979,60,Cains Cruiser
tt94969058,1979,60,Cains Cruiser
tt44161393,1979,60,Cains SoninLaw
tt63714612,1979,60,Cains SoninLaw
tt34300425,1979,60,Cains SoninLaw
tt52286675,1979,60,Casting DirectorPentagramA Little Ball
tt75290570,1979,60,Casting DirectorPentagramA Little Ball
tt83638578,1979,60,Casting DirectorPentagramA Little Ball
tt81941317,1979,60,Casting DirectorPentagramA Little Ball
tt79982713,1979,60,Child of Love Child of Vengeance Part 1
tt66304437,1979,60,Child of Love Child of Vengeance Part 1
tt38345972,1979,60,Child of Love Child of Vengeance Part 1
tt61923046,1979,60,Child of Love Child of Vengeance Part 2
tt76953335,1979,60,Child of Love Child of Vengeance Part 2
tt20990171,1979,60,Child of Love Child of Vengeance Part 2
tt92612149,1979,60,Christmas Watch
tt46193649,1979,60,Class of 69The Pug
tt37947304,1979,60,Class of 69The Pug
tt17494930,1979,60,Class of 69The Pug
tt56547589,1979,60,Come in T64 Your Time Is Ticking Away
tt49985615,1979,60,Come in T64 Your Time Is Ticking Away
tt89408441,1979,60,Come in T64 Your Time Is Ticking Away
tt67898475,1979,60,Cop Out
tt87133799,1979,60,Cop Out
tt29200711,1979,60,Cornelius and AlphonseThe Choice
tt71981130,1979,60,Cornelius and AlphonseThe Choice
tt15801179,1979,60,Cornelius and AlphonseThe Choice
tt56410722,1979,60,Cosmic Whiz Kid
tt36959648,1979,60,Cosmic Whiz Kid
tt34948434,1979,60,Counterfeit
tt84988821,1979,60,Counterfeit
tt19208353,1979,60,CowboySubstitute Wife
tt40126818,1979,60,CowboySubstitute Wife
tt10971791,1979,60,CowboySubstitute Wife
tt21998306,1979,60,Crackers
tt10299842,1979,60,Crackers
tt97600708,1979,60,Crackers
tt46113778,1979,60,Cruise Ship to the Stars
tt61597506,1979,60,Cruise Ship to the Stars
tt12034794,1979,60,Cry for Vengeance
tt15702117,1979,60,Cry for Vengeance
tt44593660,1979,60,Cry for Vengeance
tt62887777,1979,60,Dance with Death
tt12338892,1979,60,Dance with Death
tt70739629,1979,60,Dance with Death
tt62316636,1979,60,Dance with Me
tt83593927,1979,60,Dance with Me
tt13675568,1979,60,Dance with Me
tt70415943,1979,60,Dance with Me
tt65849249,1979,60,Dark Angel
tt63495477,1979,60,Dark Angel
tt57838755,1979,60,Dark Island
tt47925420,1979,60,Dark Island
tt28325529,1979,60,Dead Last
tt61781167,1979,60,Deadly Cargo
tt40519783,1979,60,Deadly Cargo
tt87515790,1979,60,Deadly Cargo
tt44711386,1979,60,Deadly Exposure
tt15883499,1979,60,Deadly Exposure
tt84037761,1979,60,Deadly Exposure
tt70836066,1979,60,Dean Martin and the Moonshiners
tt31404493,1979,60,Dean Martin and the Moonshiners
tt16763723,1979,60,Dean Martin and the Moonshiners
tt54678389,1979,60,Death Is a Close Friend Too
tt54035014,1979,60,Death Is a Close Friend Too
tt43488697,1979,60,Death Is a Close Friend Too
tt23657339,1979,60,Death in the Slow Lane
tt79358509,1979,60,Death in the Slow Lane
tt20004680,1979,60,Death in the Slow Lane
tt19811603,1979,60,Design for Madness
tt17628563,1979,60,Design for Madness
tt59237940,1979,60,Destruction Derby
tt26346559,1979,60,Dinky Hocker
tt33698835,1979,120,A Cry for Justice
tt54720950,1979,60,Dinky Hocker
tt82636171,1979,60,Dinky Hocker
tt66682622,1979,60,Disco Fever Comes to Orly
tt31770169,1979,60,Disco Fever Comes to Orly
tt46187814,1979,60,Disco Fever Comes to Orly
tt39145821,1979,60,Disco Fever Comes to Orly
tt42028337,1979,60,Donovans Kid Part 1
tt74270604,1979,60,Donovans Kid Part 1
tt22896219,1979,60,Echo of a Distant Battle Part 1
tt73668888,1979,60,Echo of a Distant Battle Part 1
tt43161326,1979,60,Echo of a Distant Battle Part 2
tt68329297,1979,60,Echo of a Distant Battle Part 2
tt29943030,1979,60,Energy Solution
tt71612532,1979,60,Episode 11
tt20235516,1979,60,Escape from Wedded Bliss
tt26012241,1979,60,Escape from Wedded Bliss
tt16893603,1979,60,False Witness
tt12397058,1979,60,False Witness
tt79753663,1979,60,Fatal Overture
tt52322114,1979,60,Fatal Overture
tt36762534,1979,60,Feudin and Fussin Part 1
tt27594061,1979,60,Feudin and Fussin Part 1
tt24134212,1979,60,Feudin and Fussin Part 1
tt16885388,1979,60,Feudin and Fussin Part 1
tt45908544,1979,60,Flashback
